TrajectoryID,Stage,Patient,AUTOPHAGY,CELL CYCLE,CELL-CELL COMMUNICATION,CELLULAR RESPONSES TO STIMULI,CHROMATIN ORGANIZATION,CIRCADIAN CLOCK,DEVELOPMENTAL BIOLOGY,DNA REPAIR,DNA REPLICATION,DRUG ADME,EXTRACELLULAR MATRIX ORGANIZATION,HEMOSTASIS,METABOLISM OF RNA,MUSCLE CONTRACTION,NEURONAL SYSTEM,ORGANELLE BIOGENESIS AND MAINTENANCE,PROGRAMMED CELL DEATH,PROTEIN LOCALIZATION,REPRODUCTION,SENSORY PERCEPTION,TRANSPORT OF SMALL MOLECULES,VESICLE-MEDIATED TRANSPORT
105,3,TCGA-EW-A424-01,[-0.47154936  1.          0.        ],[2.4098659 0.        1.       ],[-1.0943447  1.         0.       ],[0.5313803 0.9963504 0.       ],[-0.4407344   0.99901044  0.        ],[-1.0482776  1.         0.       ],[-0.8871473  0.9344046  0.       ],[1.6841177  0.00833241 1.        ],[1.8517661 0.        1.       ],[-0.922318  1.        0.      ],[-0.700901  1.        0.      ],[-1.0028293  1.         0.       ],[1.4685395 0.0480443 1.       ],[-1.3269153   0.88757926  0.        ],[-1.443598   0.9001446  0.       ],[0.8805204  0.83953995 0.        ],[-0.89537525  1.          0.        ],[-0.7147004  1.         0.       ],[1.4284585 0.0525821 0.       ],[-0.9724453  1.         0.       ],[-1.2987992   0.68008035  0.        ],[-0.82993746  0.9718228   0.        ]
106,1,TCGA-B6-A0IP-01,[-0.818186  1.        0.      ],[2.699408 0.       1.      ],[-1.2787079  0.4142521  0.       ],[-0.38513365  0.99957603  0.        ],[0.88390094 0.8257267  0.        ],[-1.1099644  0.5866989  0.       ],[-1.2155188   0.47520307  0.        ],[2.2340126 0.        1.       ],[2.1957219 0.        1.       ],[-1.1110965   0.68089914  0.        ],[-0.83476835  1.          0.        ],[-0.80070287  1.          0.        ],[0.59925485 0.9918284  0.        ],[-1.5122154   0.37237749  0.        ],[-1.4368829   0.32646596  0.        ],[0.998621  0.7195408 0.       ],[0.9346566 0.8097227 0.       ],[-0.6442738  1.         0.       ],[1.0653316  0.61260825 0.        ],[-1.10165     0.53291607  0.        ],[-1.3799613   0.30369335  0.        ],[-0.6483426  1.         0.       ]
106,2,TCGA-OL-A5DA-01,[-0.51823777  1.          0.        ],[2.184452 0.       1.      ],[-1.4852875  0.283123   0.       ],[-0.39697245  0.99958336  0.        ],[0.3472842 1.        0.       ],[-1.0926212   0.71359897  0.        ],[-1.1096324  0.8947713  0.       ],[1.6839457  0.02116977 1.        ],[1.6673234  0.01704624 1.        ],[-1.0961779  0.8058594  0.       ],[-0.76023424  1.          0.        ],[-0.90574545  0.99088764  0.        ],[0.9854079 0.7242898 0.       ],[-1.7659584   0.02673199 -1.        ],[-1.4463869  0.2583828  0.       ],[0.67033964 1.         0.        ],[-0.49332663  1.          0.        ],[-0.74684453  1.          0.        ],[-1.0185852   0.81528825  0.        ],[-1.1302528  0.9855436  0.       ],[-1.2507973   0.69268376  0.        ],[-0.6739129  1.         0.       ]
106,3,TCGA-EW-A424-01,[-0.47154936  1.          0.        ],[2.4098659 0.        1.       ],[-1.0943447  1.         0.       ],[0.5313803 0.9963504 0.       ],[-0.4407344   0.99901044  0.        ],[-1.0482776  1.         0.       ],[-0.8871473  0.9344046  0.       ],[1.6841177  0.00833241 1.        ],[1.8517661 0.        1.       ],[-0.922318  1.        0.      ],[-0.700901  1.        0.      ],[-1.0028293  1.         0.       ],[1.4685395 0.0480443 1.       ],[-1.3269153   0.88757926  0.        ],[-1.443598   0.9001446  0.       ],[0.8805204  0.83953995 0.        ],[-0.89537525  1.          0.        ],[-0.7147004  1.         0.       ],[1.4284585 0.0525821 0.       ],[-0.9724453  1.         0.       ],[-1.2987992   0.68008035  0.        ],[-0.82993746  0.9718228   0.        ]
107,1,TCGA-B6-A40B-01,[-0.6459809  1.         0.       ],[2.0298612e+00 1.4042126e-03 1.0000000e+00],[-1.5911263   0.11471259  0.        ],[0.61629117 0.98320645 0.        ],[-0.52291024  0.9951705   0.        ],[-0.8276001  1.         0.       ],[-1.0273213   0.89134264  0.        ],[1.7354766  0.00449125 1.        ],[1.8608853  0.00190572 1.        ],[-1.2326566   0.64702326  0.        ],[0.77435213 1.         0.        ],[-0.7927004  0.9875539  0.       ],[1.1127036  0.42835194 0.        ],[-1.6146998   0.18703431  0.        ],[-1.0849317   0.84503716  0.        ],[0.97818553 0.70656097 0.        ],[-0.6547132  1.         0.       ],[-0.80241936  1.          0.        ],[-1.178916   0.6672394  0.       ],[-0.9636496  0.9628126  0.       ],[-1.2769974   0.68921715  0.        ],[-0.8634956  1.         0.       ]
107,2,TCGA-JL-A3YX-01,[0.72285 1.      0.     ],[2.6491892 0.        1.       ],[-1.2236651  0.5616669  0.       ],[0.79553443 1.         0.        ],[0.64252174 1.         0.        ],[-1.0804949  0.5826896  0.       ],[-1.1367631  0.5479641  0.       ],[2.2652838 0.        1.       ],[2.1195502 0.        1.       ],[-0.56321347  0.9881079   0.        ],[-0.7861621  1.         0.       ],[-0.8899308  0.9316848  0.       ],[1.5052555  0.03444499 1.        ],[-1.6190468   0.20542338  0.        ],[-1.2984185  0.5213365  0.       ],[1.0883722 0.4720314 0.       ],[0.6047554 0.9890551 0.       ],[-0.59948504  1.          0.        ],[1.5306184  0.03728913 1.        ],[-1.311067   0.7359693  0.       ],[-1.2147835   0.46631464  0.        ],[-0.7479548  1.         0.       ]
107,3,TCGA-EW-A424-01,[-0.47154936  1.          0.        ],[2.4098659 0.        1.       ],[-1.0943447  1.         0.       ],[0.5313803 0.9963504 0.       ],[-0.4407344   0.99901044  0.        ],[-1.0482776  1.         0.       ],[-0.8871473  0.9344046  0.       ],[1.6841177  0.00833241 1.        ],[1.8517661 0.        1.       ],[-0.922318  1.        0.      ],[-0.700901  1.        0.      ],[-1.0028293  1.         0.       ],[1.4685395 0.0480443 1.       ],[-1.3269153   0.88757926  0.        ],[-1.443598   0.9001446  0.       ],[0.8805204  0.83953995 0.        ],[-0.89537525  1.          0.        ],[-0.7147004  1.         0.       ],[1.4284585 0.0525821 0.       ],[-0.9724453  1.         0.       ],[-1.2987992   0.68008035  0.        ],[-0.82993746  0.9718228   0.        ]
108,1,TCGA-Z7-A8R6-01,[-0.6027172  1.         0.       ],[2.6976132 0.        1.       ],[-1.2505041   0.42873427  0.        ],[0.86343133 1.         0.        ],[0.775283  0.8842116 0.       ],[-0.85461986  0.990845    0.        ],[-0.9916499  0.7696464  0.       ],[2.6401165 0.        1.       ],[2.3344176 0.        1.       ],[-0.99769056  0.8485294   0.        ],[-1.0245993  1.         0.       ],[-1.0068053  0.9405067  0.       ],[1.246461   0.19553444 0.        ],[-1.6945653   0.05016112  0.        ],[-1.6598427   0.03836836 -1.        ],[1.3250234 0.156298  0.       ],[0.8571335 0.8732442 0.       ],[-0.51844126  0.9925086   0.        ],[-0.85001814  0.90897214  0.        ],[-1.5222543   0.09283978  0.        ],[-1.3222784  0.34023    0.       ],[-0.7488696  0.9821399  0.       ]
108,2,TCGA-JL-A3YX-01,[0.72285 1.      0.     ],[2.6491892 0.        1.       ],[-1.2236651  0.5616669  0.       ],[0.79553443 1.         0.        ],[0.64252174 1.         0.        ],[-1.0804949  0.5826896  0.       ],[-1.1367631  0.5479641  0.       ],[2.2652838 0.        1.       ],[2.1195502 0.        1.       ],[-0.56321347  0.9881079   0.        ],[-0.7861621  1.         0.       ],[-0.8899308  0.9316848  0.       ],[1.5052555  0.03444499 1.        ],[-1.6190468   0.20542338  0.        ],[-1.2984185  0.5213365  0.       ],[1.0883722 0.4720314 0.       ],[0.6047554 0.9890551 0.       ],[-0.59948504  1.          0.        ],[1.5306184  0.03728913 1.        ],[-1.311067   0.7359693  0.       ],[-1.2147835   0.46631464  0.        ],[-0.7479548  1.         0.       ]
108,3,TCGA-EW-A424-01,[-0.47154936  1.          0.        ],[2.4098659 0.        1.       ],[-1.0943447  1.         0.       ],[0.5313803 0.9963504 0.       ],[-0.4407344   0.99901044  0.        ],[-1.0482776  1.         0.       ],[-0.8871473  0.9344046  0.       ],[1.6841177  0.00833241 1.        ],[1.8517661 0.        1.       ],[-0.922318  1.        0.      ],[-0.700901  1.        0.      ],[-1.0028293  1.         0.       ],[1.4685395 0.0480443 1.       ],[-1.3269153   0.88757926  0.        ],[-1.443598   0.9001446  0.       ],[0.8805204  0.83953995 0.        ],[-0.89537525  1.          0.        ],[-0.7147004  1.         0.       ],[1.4284585 0.0525821 0.       ],[-0.9724453  1.         0.       ],[-1.2987992   0.68008035  0.        ],[-0.82993746  0.9718228   0.        ]
109,2,TCGA-B6-A40C-01,[0.75147414 1.         0.        ],[2.4643745 0.        1.       ],[-1.4390556   0.28943136  0.        ],[-0.5762692  1.         0.       ],[-0.4361219   0.99934703  0.        ],[-1.2685276  0.3495287  0.       ],[-1.1541747   0.47711414  0.        ],[2.0101883e+00 6.0000000e-04 1.0000000e+00],[1.8643955e+00 1.1777778e-03 1.0000000e+00],[-1.0686855   0.56396663  0.        ],[0.734524 1.       0.      ],[0.8493295 1.        0.       ],[0.73772955 1.         0.        ],[-1.7007973   0.07850052  0.        ],[-0.9732913   0.68360585  0.        ],[0.8864353 1.        0.       ],[0.591517  0.9916904 0.       ],[-0.48313156  1.          0.        ],[1.5138595  0.04155531 1.        ],[1.1570457  0.46828598 0.        ],[-1.3163048   0.36509857  0.        ],[0.82295823 1.         0.        ]
109,3,TCGA-GM-A3XN-01,[0.72519684 1.         0.        ],[1.6785836  0.02483855 1.        ],[-1.0413284  0.5362528  0.       ],[-1.1166557  0.6039833  0.       ],[-0.6730554   0.91940904  0.        ],[-1.4329399  0.3922168  0.       ],[0.65688455 1.         0.        ],[1.2327509 0.4291356 0.       ],[1.3254806  0.29148927 0.        ],[-0.742174   0.9378632  0.       ],[1.0180137 0.8251432 0.       ],[0.9082732 1.        0.       ],[0.48459896 0.9978993  0.        ],[-1.0492519  0.6218544  0.       ],[1.0432893  0.86237234 0.        ],[0.71512353 1.         0.        ],[-1.533825    0.54141825  0.        ],[-0.91196096  0.72847235  0.        ],[1.4826889  0.10640676 0.        ],[1.2077305  0.40811095 0.        ],[-1.1300551  0.7650933  0.       ],[0.73283756 1.         0.        ]
110,2,TCGA-GM-A3NY-01,[-0.7573176  1.         0.       ],[2.0941193 0.        1.       ],[-1.1046016  0.7847571  0.       ],[-0.42535645  0.9996176   0.        ],[-0.51495075  1.          0.        ],[-1.2985661  1.         0.       ],[-1.0776825  0.7505965  0.       ],[1.4737293  0.03242826 1.        ],[1.6874045  0.00458586 1.        ],[-0.6483115  1.         0.       ],[-0.7392877  1.         0.       ],[-0.92561114  0.98918575  0.        ],[0.7822748  0.87979704 0.        ],[-1.2663238  0.5920388  0.       ],[-1.2754669  0.7578338  0.       ],[0.83229184 0.9716431  0.        ],[-0.59342676  1.          0.        ],[-0.69662774  1.          0.        ],[1.797927   0.00318939 1.        ],[-1.0727838  0.6698227  0.       ],[-1.463399    0.92421097  0.        ],[-1.2161971  0.5918435  0.       ]
110,3,TCGA-GM-A3XN-01,[0.72519684 1.         0.        ],[1.6785836  0.02483855 1.        ],[-1.0413284  0.5362528  0.       ],[-1.1166557  0.6039833  0.       ],[-0.6730554   0.91940904  0.        ],[-1.4329399  0.3922168  0.       ],[0.65688455 1.         0.        ],[1.2327509 0.4291356 0.       ],[1.3254806  0.29148927 0.        ],[-0.742174   0.9378632  0.       ],[1.0180137 0.8251432 0.       ],[0.9082732 1.        0.       ],[0.48459896 0.9978993  0.        ],[-1.0492519  0.6218544  0.       ],[1.0432893  0.86237234 0.        ],[0.71512353 1.         0.        ],[-1.533825    0.54141825  0.        ],[-0.91196096  0.72847235  0.        ],[1.4826889  0.10640676 0.        ],[1.2077305  0.40811095 0.        ],[-1.1300551  0.7650933  0.       ],[0.73283756 1.         0.        ]
111,2,TCGA-AC-A2FM-01,[0.9672758 0.781757  0.       ],[2.764693 0.       1.      ],[-1.5744154   0.23140629  0.        ],[-0.38942406  0.99963844  0.        ],[0.68130773 0.9730696  0.        ],[-0.43587103  1.          0.        ],[-1.0887616   0.65584743  0.        ],[2.2947466 0.        1.       ],[2.330808 0.       1.      ],[-0.7569358  1.         0.       ],[-1.1561555   0.68660986  0.        ],[-0.7616635  1.         0.       ],[0.7167078 1.        0.       ],[-1.4679172   0.26891947  0.        ],[-1.3352735  0.443865   0.       ],[1.2903513  0.20704995 0.        ],[-0.5665128  1.         0.       ],[-0.41452223  1.          0.        ],[0.94780636 0.71487933 0.        ],[-1.1064546  0.7140772  0.       ],[-1.2905849   0.42963874  0.        ],[1.0754265 0.5355329 0.       ]
111,3,TCGA-PE-A5DC-01,[-0.53003955  1.          0.        ],[2.515335 0.       1.      ],[-1.408937   0.9719888  0.       ],[-0.36850524  0.9996647   0.        ],[0.48074672 1.         0.        ],[-1.2289886  0.6726668  0.       ],[-1.0439156  1.         0.       ],[1.9188713e+00 1.2753494e-03 1.0000000e+00],[2.0581973 0.        1.       ],[-0.6220409  1.         0.       ],[-1.0300492  0.8498003  0.       ],[-0.67773587  1.          0.        ],[-0.87042767  1.          0.        ],[-1.2771851  0.700675   0.       ],[-1.3386822  0.7504823  0.       ],[0.7511851 1.        0.       ],[0.5142762 1.        0.       ],[-0.51844573  1.          0.        ],[1.7826017  0.00226337 1.        ],[-0.89140385  1.          0.        ],[-1.0393628   0.96290433  0.        ],[0.821496 1.       0.      ]
112,1,TCGA-A2-A0EP-01,[-0.79847944  1.          0.        ],[1.8632362e+00 1.0833333e-03 1.0000000e+00],[-0.8828015  1.         0.       ],[0.73561436 1.         0.        ],[-0.8023639  1.         0.       ],[-1.0398412  1.         0.       ],[0.6917661 0.9552159 0.       ],[1.2026376  0.33348247 0.        ],[1.5361856  0.05065734 0.        ],[0.9296781 0.7977679 0.       ],[1.2464824  0.35616392 0.        ],[1.4199889  0.10970508 0.        ],[-1.2981036  1.         0.       ],[1.0127486 0.7246047 0.       ],[1.2240682  0.34419584 0.        ],[-0.5332292  1.         0.       ],[1.0095532 0.6514256 0.       ],[-0.51341957  0.9918884   0.        ],[1.1971937  0.29624388 0.        ],[-0.9717829  1.         0.       ],[-0.87395436  1.          0.        ],[0.82475066 0.9639445  0.        ]
112,2,TCGA-AC-A6IV-01,[0.68372965 1.         0.        ],[1.9252160e+00 8.5714285e-04 1.0000000e+00],[0.6806663 1.        0.       ],[0.49752566 1.         0.        ],[-0.6300434  1.         0.       ],[-1.2659     0.5751946  0.       ],[0.73059267 1.         0.        ],[1.4116124  0.14704269 0.        ],[1.4939048  0.10595691 0.        ],[0.8074636 1.        0.       ],[1.0377574 1.        0.       ],[1.2692243  0.40064254 0.        ],[0.31541428 1.         0.        ],[-1.0956777   0.58733076  0.        ],[1.1681167 0.5752253 0.       ],[0.7573643 1.        0.       ],[0.6282107 1.        0.       ],[-0.57544047  0.981953    0.        ],[1.240968   0.40179726 0.        ],[0.85475767 1.         0.        ],[0.8043558 1.        0.       ],[0.9529763 1.        0.       ]
112,3,TCGA-XX-A899-01,[0.49907988 1.         0.        ],[2.1326196 0.        1.       ],[-0.74643266  1.          0.        ],[0.6190487 1.        0.       ],[0.3513932 1.        0.       ],[-0.65984976  0.93458253  0.        ],[-0.6760904  1.         0.       ],[1.5023962  0.06907552 0.        ],[1.6591457 0.0157107 1.       ],[-0.795537  1.        0.      ],[1.0401635 0.7405917 0.       ],[1.2787976 0.3405971 0.       ],[0.7008197 1.        0.       ],[-0.9680575  1.         0.       ],[1.0795777 0.698659  0.       ],[0.617337 1.       0.      ],[0.9511516 0.9457371 0.       ],[-0.70373404  1.          0.        ],[1.2598754 0.3129087 0.       ],[-0.9606017  1.         0.       ],[0.83297116 1.         0.        ],[1.189124   0.42314148 0.        ]
113,2,TCGA-AC-A3QP-01,[-0.46282798  0.9966175   0.        ],[1.4088862  0.14836316 0.        ],[-1.5526166  0.4319958  0.       ],[0.95563906 0.877596   0.        ],[-0.79352117  1.          0.        ],[-1.2806219  1.         0.       ],[-1.056662    0.92797613  0.        ],[1.0163862  0.83773345 0.        ],[1.3533211  0.15443651 0.        ],[-0.69818515  1.          0.        ],[-0.50244343  1.          0.        ],[0.68296415 1.         0.        ],[1.9306989e+00 1.3468014e-03 1.0000000e+00],[-1.2120056  1.         0.       ],[-1.0430259  0.829228   0.       ],[-0.46310475  1.          0.        ],[0.600306  0.9873508 0.       ],[0.74366164 1.         0.        ],[-1.1745987  0.9114011  0.       ],[-0.7612288  1.         0.       ],[-1.1239558   0.87881863  0.        ],[-0.7086628  1.         0.       ]
113,3,TCGA-Z7-A8R5-01,[0.6536168 0.9673012 0.       ],[1.1025344 0.7332657 0.       ],[-1.2521098  1.         0.       ],[0.66577536 1.         0.        ],[-0.96242803  1.          0.        ],[-1.1800915  1.         0.       ],[-0.8732309  1.         0.       ],[-0.6670978  1.         0.       ],[1.3794869  0.28564736 0.        ],[-0.75380325  1.          0.        ],[-0.5982896  1.         0.       ],[-0.8204379  1.         0.       ],[-0.690818  1.        0.      ],[-1.0828997  1.         0.       ],[-0.91002315  1.          0.        ],[-0.55803674  0.96133125  0.        ],[0.80787796 1.         0.        ],[-0.57815963  1.          0.        ],[-0.57899386  1.          0.        ],[-1.2712531  1.         0.       ],[-0.9073549  1.         0.       ],[-0.7206371  1.         0.       ]
114,2,TCGA-BH-A42U-01,[0.59987956 1.         0.        ],[-0.64215916  1.          0.        ],[-1.0744836   0.83430064  0.        ],[-0.42038313  0.9989034   0.        ],[-1.0865973   0.95856714  0.        ],[-1.3181508  0.9362826  0.       ],[-0.5831594  1.         0.       ],[-0.77004606  1.          0.        ],[1.0093337 1.        0.       ],[0.55059826 0.99502796 0.        ],[0.69666326 1.         0.        ],[0.75842613 1.         0.        ],[1.294301  0.6999781 0.       ],[1.0203189 1.        0.       ],[-1.1681486  1.         0.       ],[-0.77472466  1.          0.        ],[0.7309982 1.        0.       ],[-0.5873031  1.         0.       ],[-1.3798637  1.         0.       ],[-1.1395464  0.977476   0.       ],[-0.65301096  1.          0.        ],[-0.67599607  1.          0.        ]
114,3,TCGA-Z7-A8R5-01,[0.6536168 0.9673012 0.       ],[1.1025344 0.7332657 0.       ],[-1.2521098  1.         0.       ],[0.66577536 1.         0.        ],[-0.96242803  1.          0.        ],[-1.1800915  1.         0.       ],[-0.8732309  1.         0.       ],[-0.6670978  1.         0.       ],[1.3794869  0.28564736 0.        ],[-0.75380325  1.          0.        ],[-0.5982896  1.         0.       ],[-0.8204379  1.         0.       ],[-0.690818  1.        0.      ],[-1.0828997  1.         0.       ],[-0.91002315  1.          0.        ],[-0.55803674  0.96133125  0.        ],[0.80787796 1.         0.        ],[-0.57815963  1.          0.        ],[-0.57899386  1.          0.        ],[-1.2712531  1.         0.       ],[-0.9073549  1.         0.       ],[-0.7206371  1.         0.       ]
