TrajectoryID,Stage,Patient,AUTOPHAGY,CELL CYCLE,CELL-CELL COMMUNICATION,CELLULAR RESPONSES TO STIMULI,CHROMATIN ORGANIZATION,CIRCADIAN CLOCK,DEVELOPMENTAL BIOLOGY,DNA REPAIR,DNA REPLICATION,DRUG ADME,EXTRACELLULAR MATRIX ORGANIZATION,HEMOSTASIS,METABOLISM OF RNA,MUSCLE CONTRACTION,NEURONAL SYSTEM,ORGANELLE BIOGENESIS AND MAINTENANCE,PROGRAMMED CELL DEATH,PROTEIN LOCALIZATION,REPRODUCTION,SENSORY PERCEPTION,TRANSPORT OF SMALL MOLECULES,VESICLE-MEDIATED TRANSPORT
585,2,TCGA-BH-A5IZ-01,[-0.42666245  1.          0.        ],[2.5257165 0.        1.       ],[-1.1776831  0.7485576  0.       ],[0.7877637  0.85301703 0.        ],[-0.6008692  1.         0.       ],[-0.39203486  0.99890107  0.        ],[-1.0085348  1.         0.       ],[2.1598868 0.        1.       ],[2.4255385 0.        1.       ],[-1.5592968   0.10232111  0.        ],[-0.61574715  1.          0.        ],[-0.67725414  1.          0.        ],[-0.7375555  1.         0.       ],[-1.3166075  0.7147996  0.       ],[-1.2403904   0.84516895  0.        ],[0.8314746 0.9890189 0.       ],[-0.42101696  1.          0.        ],[-0.670644  1.        0.      ],[-0.88103896  1.          0.        ],[-1.1932435  0.8568222  0.       ],[-1.0480456  1.         0.       ],[-0.5934983  1.         0.       ]
585,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
586,2,TCGA-D8-A1JM-01,[-0.45438817  0.86259437  0.        ],[nan  1. nan],[-1.3233511   0.17060994  0.        ],[nan  1. nan],[0.986319   0.47866365 0.        ],[-0.37361252  0.81200385  0.        ],[-0.72464615  0.8846533   0.        ],[2.4471478 0.        1.       ],[2.4479132 0.        1.       ],[-1.0886292   0.64500296  0.        ],[-1.0624582  0.650269   0.       ],[-0.7506797   0.93529963  0.        ],[-0.5488951   0.90639657  0.        ],[-1.3510175  0.1620124  0.       ],[-0.9110238   0.87966746  0.        ],[1.0564615  0.41552904 0.        ],[1.3709553  0.09862146 0.        ],[-0.8125702  0.9540057  0.       ],[1.4570901 0.0531545 0.       ],[-1.0456407  0.6260695  0.       ],[-1.1956953   0.38467735  0.        ],[nan  1. nan]
586,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
587,2,TCGA-D8-A1XK-01,[0.6073687 1.        0.       ],[nan  1. nan],[-1.0969952   0.40106255  0.        ],[nan  1. nan],[0.93689936 0.92187196 0.        ],[0.3937731 1.        0.       ],[-0.9389561  0.6231944  0.       ],[2.3373652 0.        1.       ],[2.5998158 0.        1.       ],[-1.2638383   0.23639648  0.        ],[-0.76748383  0.66851074  0.        ],[-0.77899545  0.7110719   0.        ],[1.7946883 0.        1.       ],[-1.5484929   0.01822476 -1.        ],[-1.1836569   0.26472697  0.        ],[0.79303294 1.         0.        ],[1.1702514 0.3638969 0.       ],[-0.86963826  0.6707371   0.        ],[-1.0891938   0.37660754  0.        ],[-1.2408413   0.20061705  0.        ],[-1.2503381   0.21618252  0.        ],[nan  1. nan]
587,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
588,2,TCGA-E2-A14N-01,[-0.52848744  0.84507835  0.        ],[nan  1. nan],[-0.96376854  0.78290266  0.        ],[nan  1. nan],[1.0707796 0.5596714 0.       ],[0.8037603  0.83411974 0.        ],[-0.98526573  0.8070361   0.        ],[2.3708246 0.        1.       ],[2.3964841 0.        1.       ],[-0.95537066  0.72951216  0.        ],[-0.9855695  0.9074542  0.       ],[-0.8071459   0.89778537  0.        ],[1.2550979  0.27938434 0.        ],[-1.3290098   0.16709162  0.        ],[-1.2035592   0.40655637  0.        ],[0.84794116 0.88834757 0.        ],[0.9164803 0.8371233 0.       ],[-0.72296596  0.8303154   0.        ],[-1.1070248  0.6621536  0.       ],[-1.3748325   0.14110346  0.        ],[-1.0568433   0.76030904  0.        ],[-0.7744968   0.85877967  0.        ]
588,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
589,2,TCGA-E2-A150-01,[-0.6522486  1.         0.       ],[2.2649546 0.        1.       ],[-0.89109826  1.          0.        ],[-0.42759693  0.99750286  0.        ],[-0.49715617  1.          0.        ],[-0.5282169  1.         0.       ],[-0.8938689  1.         0.       ],[1.9263463 0.        1.       ],[2.2336228 0.        1.       ],[-0.86413556  1.          0.        ],[-0.5751617  1.         0.       ],[-0.65500563  1.          0.        ],[-0.7288769  1.         0.       ],[-1.3491573   0.95717996  0.        ],[-1.2746018  0.9274351  0.       ],[0.66613644 0.95790386 0.        ],[-0.6883343  1.         0.       ],[-0.51501817  1.          0.        ],[-1.1385515  0.9702897  0.       ],[-1.2618417  0.6863515  0.       ],[-1.1631204  1.         0.       ],[-0.6385282  1.         0.       ]
589,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
590,2,TCGA-E9-A244-01,[0.8535616 0.9459896 0.       ],[2.842166 0.       1.      ],[-0.77774644  1.          0.        ],[1.2633628  0.22421932 0.        ],[0.7506674 0.9033848 0.       ],[-0.49295977  1.          0.        ],[-0.7158335  1.         0.       ],[2.3406732 0.        1.       ],[2.3224123 0.        1.       ],[-0.7878663  1.         0.       ],[-0.4393658   0.99829525  0.        ],[-0.5614168  1.         0.       ],[1.8036399  0.00204248 1.        ],[-1.1642143  0.9753848  0.       ],[-1.4298266   0.51493907  0.        ],[-0.93843967  1.          0.        ],[0.84585804 0.8593981  0.        ],[-1.1019067   0.98273975  0.        ],[1.0141557 0.686955  0.       ],[-1.0914383   0.82293105  0.        ],[-1.3464446   0.47879836  0.        ],[0.97370994 0.70458466 0.        ]
590,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
591,2,TCGA-EW-A6SB-01,[-0.59510505  1.          0.        ],[nan  1. nan],[-1.2351921   0.37163913  0.        ],[-0.3480601  0.9994737  0.       ],[-0.32287163  0.93727434  0.        ],[-0.74429756  1.          0.        ],[-1.0723857   0.93380284  0.        ],[2.23588 0.      1.     ],[2.3104048 0.        1.       ],[-0.6872525  1.         0.       ],[-1.0233244  0.896545   0.       ],[-0.8467811  1.         0.       ],[2.3608804 0.        1.       ],[-1.3319138   0.25663474  0.        ],[-1.2846817   0.30186597  0.        ],[0.51645935 0.99801284 0.        ],[1.4450669  0.03733234 1.        ],[0.6037028 1.        0.       ],[-0.75227576  1.          0.        ],[-1.0672542  0.8233414  0.       ],[-1.3847368   0.21629463  0.        ],[-0.44466916  1.          0.        ]
591,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
592,2,TCGA-S3-AA0Z-01,[-0.7610274  1.         0.       ],[2.589299 0.       1.      ],[-1.2711282   0.53313273  0.        ],[-0.51397043  1.          0.        ],[-0.34404793  1.          0.        ],[-0.77400994  1.          0.        ],[-1.136652    0.88039875  0.        ],[2.2506857 0.        1.       ],[2.3576047 0.        1.       ],[-1.1033916  0.8449609  0.       ],[-1.0167956  0.9003033  0.       ],[-0.6467975  1.         0.       ],[-0.24148601  1.          0.        ],[-1.7645084  0.0207548 -1.       ],[-1.3306589   0.49956772  0.        ],[1.0338306  0.57683384 0.        ],[0.80608624 1.         0.        ],[-1.0722386   0.82965034  0.        ],[-0.8835031  1.         0.       ],[-0.9414419  1.         0.       ],[-1.5072433   0.18308944  0.        ],[0.7700029  0.89620095 0.        ]
592,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
593,1,TCGA-BH-A0B9-01,[-0.6658463  1.         0.       ],[2.8280032 0.        1.       ],[-1.2410976   0.45890427  0.        ],[1.1046519  0.33715156 0.        ],[-0.36941987  0.999832    0.        ],[-1.069789    0.65161157  0.        ],[-0.91571176  0.88610953  0.        ],[2.1209962 0.        1.       ],[2.2952564 0.        1.       ],[-0.73329866  1.          0.        ],[-1.3133502   0.39201814  0.        ],[-0.99094045  0.78296494  0.        ],[1.8547750e+00 7.5225683e-04 1.0000000e+00],[-1.7263942   0.04147228 -1.        ],[-1.2372969   0.37669832  0.        ],[1.0204201 0.4614143 0.       ],[1.2417496  0.16600831 0.        ],[-0.7197083  1.         0.       ],[1.777164   0.00346038 1.        ],[-1.1381997   0.54621154  0.        ],[-1.3964001   0.34767792  0.        ],[0.9762424  0.50688076 0.        ]
593,2,TCGA-AR-A1AQ-01,[-0.47296762  1.          0.        ],[2.8401034 0.        1.       ],[-1.1535624   0.79596597  0.        ],[0.95074236 0.6299078  0.        ],[-0.4246022   0.99788606  0.        ],[-0.81510913  1.          0.        ],[-1.1990933  0.7637037  0.       ],[2.0041356 0.        1.       ],[2.2812555 0.        1.       ],[-0.93604136  1.          0.        ],[-0.45208007  1.          0.        ],[-0.54785645  1.          0.        ],[1.5552694  0.02713903 1.        ],[-1.527345    0.19417162  0.        ],[-0.75732815  1.          0.        ],[0.93195707 0.57674044 0.        ],[1.1769023  0.26853457 0.        ],[-0.54548246  1.          0.        ],[-0.8336592  1.         0.       ],[-1.4580487   0.19828454  0.        ],[-1.3453857  0.3754838  0.       ],[-0.71123946  1.          0.        ]
593,3,TCGA-EW-A1P8-01,[-0.5583332  1.         0.       ],[3.088803 0.       1.      ],[-0.9484253  1.         0.       ],[0.9090788 1.        0.       ],[0.8691273  0.98295045 0.        ],[-0.4792893   0.99645877  0.        ],[-0.96180874  1.          0.        ],[2.397951 0.       1.      ],[2.293133 0.       1.      ],[-0.67865294  1.          0.        ],[-0.8346222  1.         0.       ],[-0.85094684  1.          0.        ],[-0.83909374  1.          0.        ],[-1.4670192   0.21422926  0.        ],[-1.4053057   0.23700276  0.        ],[0.7013342 0.943733  0.       ],[-0.61183804  1.          0.        ],[-0.5873423  1.         0.       ],[1.8692702  0.00287666 1.        ],[-1.4689616  0.4148286  0.       ],[-1.3677493  0.2388957  0.       ],[0.86146635 0.8580631  0.        ]
594,2,TCGA-GM-A3XL-01,[-0.59653056  0.95292985  0.        ],[2.7273955 0.        1.       ],[-1.2332009  0.5145565  0.       ],[0.9568358 0.8095914 0.       ],[0.58454716 1.         0.        ],[-0.71418774  0.9478599   0.        ],[-1.2412864   0.65342957  0.        ],[2.373556 0.       1.      ],[2.5221846 0.        1.       ],[-0.9761169  1.         0.       ],[-1.0441413  0.9373778  0.       ],[-0.93511856  0.9973948   0.        ],[2.0540016 0.        1.       ],[-1.5402806   0.15198195  0.        ],[-1.3345473   0.49989507  0.        ],[1.1622064  0.35576272 0.        ],[-0.8316783  0.986353   0.       ],[0.5267538  0.99602723 0.        ],[-0.7335789  1.         0.       ],[-0.8536146  1.         0.       ],[-1.2331452   0.41164523  0.        ],[0.88943404 0.86749387 0.        ]
594,3,TCGA-EW-A1PB-01,[-0.5986947  1.         0.       ],[2.2899246 0.        1.       ],[-1.3005817   0.49999112  0.        ],[0.97837    0.80706865 0.        ],[0.81569684 1.         0.        ],[-0.58879566  0.9590936   0.        ],[-1.1495706  0.7366912  0.       ],[2.0055652 0.        1.       ],[2.34209 0.      1.     ],[-0.9037573  1.         0.       ],[-1.0868078  0.8443239  0.       ],[-0.66625124  1.          0.        ],[1.5113213  0.05179236 0.        ],[-1.4180083  0.3614707  0.       ],[-1.0733758  0.7537656  0.       ],[0.6632344 1.        0.       ],[1.2470254  0.21689941 0.        ],[0.5952838 0.9916202 0.       ],[-0.8061283  1.         0.       ],[-1.235349   0.5508994  0.       ],[-1.0616522   0.68675876  0.        ],[0.83232397 1.         0.        ]
595,2,TCGA-D8-A1XT-01,[-0.84981585  1.          0.        ],[2.5229123 0.        1.       ],[-1.3836151  0.5183455  0.       ],[0.8709074 1.        0.       ],[0.7361247 1.        0.       ],[-0.6415826  1.         0.       ],[-1.2584794  0.5438759  0.       ],[2.2622423 0.        1.       ],[2.2800808 0.        1.       ],[-1.2400949   0.47933257  0.        ],[-0.828459  1.        0.      ],[-0.78833795  0.99999124  0.        ],[0.42074266 0.99963194 0.        ],[-1.5122962   0.41858196  0.        ],[-1.0699513  0.7721272  0.       ],[0.9264897 1.        0.       ],[-0.6286459  1.         0.       ],[-0.4535376  0.9987454  0.       ],[-1.1900418  0.5186246  0.       ],[-0.8686378  1.         0.       ],[-1.2963297   0.59004885  0.        ],[-0.7969043  1.         0.       ]
595,3,TCGA-EW-A2FR-01,[0.6274775 1.        0.       ],[2.2176287 0.        1.       ],[-0.9341632  0.6348785  0.       ],[0.7134282 1.        0.       ],[0.49237475 0.999189   0.        ],[-1.0582803  0.8762901  0.       ],[-0.96130675  0.66446966  0.        ],[1.7073509 0.0088427 1.       ],[1.7397497  0.01202558 1.        ],[-1.1279131   0.96294457  0.        ],[1.4113158  0.10707129 0.        ],[0.9501391 0.7948517 0.       ],[0.7440445 1.        0.       ],[-1.3463658  0.6415526  0.       ],[1.0381973  0.86121845 0.        ],[1.0229783 0.8015825 0.       ],[-1.0051736   0.83539313  0.        ],[-0.83600575  0.7675273   0.        ],[1.0103338 0.6615231 0.       ],[1.1674262  0.49481508 0.        ],[-0.9617286  0.7961936  0.       ],[1.0120292 0.7385347 0.       ]
